200	198.7622486	170.7753924
231.6760636	400	170.7753924
200	301.9082001	283.728853
168.3239364	400	334.84309
102.5115325	333.7802991	83.59622965
400	230.6343476	170.7753924
297.4884675	230.6343476	205.2406274
380.4202973	291.2841671	83.59622965
297.4884675	333.7802991	70
297.4884675	7.32896E-14	170.7753924
357.7652486	147.1892728	283.728853
260.2767811	115.3171738	334.84309
357.7652486	44.0433213	70
42.23475141	44.0433213	170.7753924
102.5115325	7.32896E-14	283.728853
200	31.87209902	205.2406274
139.7232189	115.3171738	83.59622965
19.57970272	291.2841671	170.7753924
-7.28388E-14	230.6343476	205.2406274
42.23475141	147.1892728	334.84309
102.5115325	230.6343476	70
200	250.3352243	228.785345
248.7442337	214.6982981	234.6010612
230.1383906	157.0397112	273.9626209
169.8616094	157.0397112	138.1249431
151.2557663	214.6982981	171.6605969
215.8380318	350.9541001	228.785345
184.1619682	350.9541001	305.7307953
151.2557663	317.8442496	213.3997112
151.2557663	266.2712739	201.2193516
200	400	273.9626209
135.4177345	366.8901496	240.1444694
102.5115325	282.2073234	169.2532316
348.7442337	230.6343476	234.6010612
338.9543824	260.9592573	145.1784957
297.4884675	282.2073234	192.5436155
248.7442337	266.2712739	259.2418403
390.2101486	260.9592573	138.1249431
338.9543824	312.5322331	169.2532316
248.7442337	317.8442496	201.2193516
278.8826243	57.6585869	273.9626209
309.0210149	79.68024755	263.4524081
309.0210149	131.2532233	305.7307953
278.8826243	172.9757607	316.430896
327.626858	22.02166065	171.6605969
357.7652486	95.61629706	201.2193516
327.626858	188.9118102	259.2418403
90.97898514	79.68024755	138.1249431
121.1173757	57.6585869	213.3997112
169.8616094	73.59463641	145.1784957
200	115.3171738	240.1444694
72.37314198	22.02166065	228.785345
151.2557663	15.93604951	259.2418403
230.1383906	73.59463641	316.430896
61.04561763	260.9592573	171.6605969
51.25576627	230.6343476	192.5436155
72.37314198	188.9118102	263.4524081
121.1173757	172.9757607	169.2532316
9.789851358	260.9592573	234.6010612
21.1173757	188.9118102	316.430896
90.97898514	131.2532233	240.1444694
49.7522638	216.7268351	190.7184397
184.9308047	80.54839264	234.1748928
200	129.2246863	206.8212692
265.7355202	177.2735087	241.4546103
134.2644798	177.2735087	220.8527628
159.3798052	255.0197696	240.8342967
240.6201948	255.0197696	241.5142243
332.0433965	298.8825855	188.7970438
146.1814454	356.0598247	151.3297588
317.1450538	90.93175176	200.0110573
158.6365966	61.32886368	244.885774
107.9702717	168.6780127	226.2348856
118.7596105	285.4908028	255.0964234
281.2403895	285.4908028	272.730463
292.0297283	168.6780127	249.4298888
200	383.6513667	200.9538956
45.97642235	240.7426509	267.2917538
349.128652	255.9051057	241.7476109
307.0989236	66.40020629	214.9825812
107.9702717	55.38937597	200.3009403
36.18657099	209.7730789	200.6682079
184.9308047	94.45590511	270.4287806
184.9308047	136.1784425	236.826097
263.813429	193.8370294	273.4562845
136.186571	193.8370294	283.6372691
151.2557663	240.484786	234.3388502
248.7442337	240.484786	255.2168702
338.9543824	286.7457452	268.5258624
143.3367504	342.3671996	90.14318523
333.3931317	87.64827231	154.6223229
145.4894926	65.62661166	165.929313
106.0481804	152.114492	187.6962895
126.8836494	300.0257865	206.3128314
273.1163506	274.2392986	176.0831408
303.2547412	180.9437855	126.6385107
207.9190159	375.47705	193.5985883
30.52280882	245.7968025	138.6859401
343.849308	245.7968025	212.0059387
318.3239364	50.8509541	197.0005341
96.74525884	39.84012378	204.6800862
61.81445413	209.7730789	219.3047679
200	73.59463641	200.7439072
215.0691953	136.1784425	245.7228351
254.5105074	165.0077359	237.026565
145.4894926	165.0077359	257.4282029
175.6278831	258.3032491	231.0109238
224.3721169	258.3032491	272.8581176
318.2214249	297.3697782	218.8734227
159.7898514	358.9221248	232.6039697
309.0210149	105.4667354	104.6333679
160.5586879	44.76534296	123.3555577
96.74525884	180.9437855	166.7003663
126.8836494	274.2392986	141.1808965
273.1163506	300.0257865	99.80602407
293.9518196	152.114492	195.988935
192.0809841	375.47705	124.0293349
56.15069195	245.7968025	253.2085153
364.5822655	260.9592573	199.8005135
293.9518196	68.66941723	248.0275271
106.0481804	68.66941723	249.5830694
48.24876132	202.8193227	182.4035876
200	87.50214887	276.3902256
200	143.1321987	208.8986778
252.5884162	181.5712567	279.6892476
147.4115838	181.5712567	206.4697328
167.5038442	243.7682654	199.812752
232.4961558	243.7682654	221.2191595
325.1324107	285.2329379	169.596151
156.9451563	345.2294997	265.9183264
325.2690928	102.183256	273.2458314
147.4115838	49.06309094	218.8997898
94.82316761	164.3802647	183.982689
135.0076884	288.7742823	175.2845195
264.9923116	288.7742823	199.1735251
305.1768324	164.3802647	208.2544426
200	367.3027334	228.7300965
40.69707842	250.8509541	251.0164413
359.3029216	250.8509541	177.9391478
305.1768324	53.12016503	151.0598822
94.82316761	53.12016503	167.5990042
34.68306851	195.8655664	169.8392669
200	101.4096613	133.4052095
184.9308047	150.085955	228.0577895
250.666325	198.1347774	209.5518194
149.333675	198.1347774	138.1511864
159.3798052	229.2332818	136.8839444
240.6201948	229.2332818	125.3392028
332.0433965	273.0960976	149.1723672
154.1004613	331.5368747	188.8163776
341.5171707	98.89977652	235.7669869
134.2644798	53.36083892	144.8654937
92.90107637	147.816744	164.5631503
143.1317273	303.3092659	221.6883066
256.8682727	277.5227781	158.6137109
316.4018452	176.6460375	162.2388016
207.9190159	359.1284167	203.2582722
25.24346489	255.9051057	148.5087217
354.0235777	240.7426509	230.0111683
316.4018452	37.57091284	278.8462542
83.59815479	37.57091284	323.8132966
60.31095165	195.8655664	318.9380744
215.0691953	80.54839264	263.9142391
215.0691953	150.085955	339.125372
241.3634034	169.3054839	285.7032149
158.6365966	169.3054839	274.9936516
183.7519221	247.0517449	290.5980021
216.2480779	247.0517449	251.6723648
311.3104391	283.7201307	305.4236749
170.5535623	348.0917999	280.6451047
317.1450538	116.7182396	303.3477866
149.333675	32.49957023	281.4702356
83.59815479	176.6460375	282.2061403
143.1317273	277.5227781	123.4366573
256.8682727	303.3092659	205.3882876
307.0989236	147.816744	158.7744626
192.0809841	359.1284167	172.9637497
50.87134803	255.9051057	214.8011573
374.7565351	255.9051057	200.4513973
292.0297283	55.38937597	192.3135506
92.90107637	66.40020629	143.7348377
46.74525884	188.9118102	144.2585314
215.0691953	94.45590511	187.5611716
200	157.0397112	207.992999
239.4413121	185.8690046	184.6903566
160.5586879	185.8690046	174.8752736
175.6278831	232.5167612	201.898019
224.3721169	232.5167612	251.0216764
318.2214249	271.5832904	215.9059856
167.7088672	334.3991748	294.5803073
333.3931317	113.4347602	236.7282069
136.186571	36.79731821	229.3567423
81.67606356	160.0825168	248.5479334
151.2557663	292.0577617	207.865264
248.7442337	292.0577617	182.4003864
318.3239364	160.0825168	220.3162797
200	350.9541001	179.5551199
35.4177345	260.9592573	155.0149576
369.4771912	245.7968025	232.6419771
303.2547412	39.84012378	185.7009513
81.67606356	50.8509541	228.5869753
